timestamp,food name,food id,calcium,carbohydrate,chloride,cholesterol,chromium,copper,energy consumed,monounsaturated,polyunsaturated,saturated fat,total fat,fiber,folate,iodine,iron,magnesium,manganese,molybdenum,niacin,pantothenic,phosphorus,potassium,protein,riboflavin,selenium,sodium,sugar,thiamin,vitamin a,vitamin b12,vitamin b6,vitamin c,vitamin d,vitamin e,vitamin k,zinc,alcoholic beverages,biotin
2025-11-01T14:30:00+00:00,Bife Ana Steak Sandwich,bife_ana_steak_sandwich_eagle_farringdon_v1,30,38200.0,0,110,0,0,572.0,16300.0,2200.0,5700.0,26500.0,2500.0,0,12,3.7,44,0,0,0,0,0,717,46500.0,0,0.0,1280,3200.0,0,0,0.0,0,2,0.0,0,0,5.7,0,0
2025-11-01T14:30:00+00:00,"Minestrone with Cannellini Beans, Fennel, Cabbage, Potato & Parmesan",minestrone_cannellini_fennel_cabbage_potato_parmesan_eagle_farringdon_v1,0,85200.0,0,10.2,0,0,536.6,8500.0,1500.0,4100.0,15000.0,15600.0,0,0,0,0,0,0,0,0,0,1858,23000.0,0,0.0,1200,14200.0,0,0,0.0,0,0,0.0,0,0,0,0,0
2025-11-01T14:30:00+00:00,Pastel de Nata,pastel_de_nata_eagle_farringdon_v1,0,16200.0,0,58,0,0,140.5,2800.0,700.0,3700.0,7400.0,600.0,0,9,0,0,0,0,0,0,0,53,2600.0,0,0.0,105,8500.0,0,0,0.0,0,0,0.0,0,0,0,0,0
2025-11-01T14:30:00+00:00,Orange 'Jaffa Cake' Slice with Crème Fraîche,orange_jaffa_cake_slice_creme_fraiche_eagle_farringdon_v1,0,34300.0,0,63,0,0,315.1,6000.0,1200.0,8500.0,18500.0,1300.0,0,0,0,0,0,0,0,0,0,128,3500.0,0,0.0,193,23000.0,0,0,0.0,0,0,0.0,0,0,0,0,0
2025-11-01T18:45:00+00:00,Homemade Bolognese with Rummo Red Lentil & Riso Integrale Pasta,,80,166000.0,0,85,0,0,1353,18000.0,6000.0,15000.0,45000.0,18000.0,0,0,6.5,120,0,0,0,0,0,950,80000.0,0,0.0,800,12000.0,0,0,0.0,0,15,0.0,0,0,5.5,0,0
2025-11-01T20:30:00+00:00,Champagne (small glass),,8,2500.0,0,0,0,0,11.2,0.0,0.0,0.0,0.0,0.0,0,0,0.2,2,0,0,0,0,0,15,300.0,0,0.0,2,1500.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2025-11-01T21:30:00+00:00,Champagne (small glass),,8,2500.0,0,0,0,0,11.2,0.0,0.0,0.0,0.0,0.0,0,0,0.2,2,0,0,0,0,0,15,300.0,0,0.0,2,1500.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0
2025-11-02T09:00:00+00:00,Greek Yogurt 0% Fat,greek_yogurt_0pct_200g_v1,200,7200.0,0,10,0,0,117.6,200.0,40.0,200.0,800.0,0,0,36,0,22,0,0,0,0,0,282,20400.0,0,0.0,72,6400.0,0,0,0.0,0,0,0.0,0,0,1,0,0
2025-11-02T09:00:00+00:00,Strawberries,,14,8200.0,0,0,0,0,34.5,30.0,140.0,20.0,300.0,1700.0,0,0,0,11,0,0,0,0,0,130,600.0,0,0.0,1,4200.0,0,0,0.0,0,50,0.0,0,0,0,0,0
2025-11-02T09:00:00+00:00,Blueberries,blueberries_150g_v1,5,14400.0,0,0,0,0,58,40.0,120.0,20.0,200.0,2000.0,0,0.3,0,5,0,0,0,0,0,66,600.0,0,0.0,1,8500.0,0,0,0.0,0,9,0.0,0,0,0,0,0
2025-11-02T09:00:00+00:00,ON Gold Standard Whey – Double Rich Chocolate,on_whey_drc_30g_v1,130,3700.0,0,0,0,0,122,500.0,400.0,500.0,1400.0,700.0,0,18,0,52,0,0,0,0,0,177,24000.0,0,0.0,86,1300.0,0,0,0.0,0,0,0.0,0,0,2,0,0
2025-11-02T09:00:00+00:00,Oats - dry,oats_dry_50g_v1,27,38500.0,0,0,0,0,208.9,1100.0,1300.0,600.0,3500.0,5300.0,0,1,2,69,2,0,0,0,0,215,8500.0,0,0.0,1,500.0,0,0,0.0,0,0,0.0,0,0,2,0,0
2025-11-02T09:00:00+00:00,"Pistachios, 30 g",pistachios_30g_v1,30,11600.0,0,0,0,0,185.5,7000.0,4300.0,1700.0,13500.0,3200.0,0,0,1,36,0.69,0,0,0,0,308,6000.0,0,0.0,1,2300.0,0,0,0.0,0,0,0.0,0,0,1,0,0
